molecule_ID,cleaned_smiles
3611,CNC(=O)c1c2cc(C3CC3)c(N(CCC3(F)COC3)S(C)(=O)=O)cc2nn1-c1ccc(Cl)cc1
3612,CNC(=O)c1c2cc(C3CC3)c(N(CCC3COC(C)(C)OC3)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
3613,CNC(=O)c1c2cc(C3CC3)c(N(CCC3COC3)S(C)(=O)=O)cc2nn1-c1ccc(C)cc1
3614,CNC(=O)c1c2cc(C3CC3)c(N(CCC3COC3)S(C)(=O)=O)cc2nn1-c1ccc(Cl)cc1
3615,CNC(=O)c1c2cc(C3CC3)c(N(CCCC3CCO3)S(C)(=O)=O)cc2nn1-c1ccc(Cl)cc1
3616,CNC(=O)c1c2cc(C3CC3)c(N(CCCNC(=O)c3cccc(OC)c3F)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
3617,CNC(=O)c1c2cc(C3CC3)c(N(CCCNC(=O)c3ccccc3)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
3618,CNC(=O)c1c2cc(C3CC3)c(N(CCCNC(=O)c3ccoc3)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
3619,CNC(=O)c1c2cc(C3CC3)c(N(CCCO)S(C)(=O)=O)cc2nn1-c1ccc(Nc2ccc(F)cc2)cc1
3620,CNC(=O)c1c2cc(C3CC3)c(N(CCCO)S(C)(=O)=O)cc2nn1-c1ccc(Nc2ccccc2F)cc1
3621,CNC(=O)c1c2cc(C3CC3)c(N(CCCSC)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
3622,CNC(=O)c1cc(N(C(=O)n2nnn(-c3c(F)cccc3F)c2=O)C2CCCCC2)ccc1OC
3623,CNC(=O)c1cc(Oc2ccc(-c3noc(C(C)C)n3)c(C)c2)ccn1
3624,CNC(=O)c1cc(Oc2ccc(-c3noc(C(C)C)n3)cc2C)ccn1
3625,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
3626,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
3627,CNC(=O)c1cc(Oc2ccc(NC(=S)Nc3ccc(NS(C)(=O)=O)c(C)c3)c(C)c2)ccn1
3628,CNC(=O)c1cc(Oc2ccc(NC(=S)Nc3ccc(NS(C)(=O)=O)c(OC)c3)c(C)c2)ccn1
3629,CNC(=O)c1cc(Oc2ccc(NC(=S)Nc3ccc(O)cc3C)c(C)c2)ccn1
3630,CNC(=O)c1cc(Oc2ccc(NC(=S)Nc3ccccc3C(F)(F)F)c(C)c2)ccn1
3631,CNC(=O)c1cc(Oc2ccc3c(C)c(C(=O)OC(C)C)sc3c2)ccn1
3632,CNC(=O)c1cc(Oc2ccc3c(C)c(C(=O)OC)sc3c2)ccn1
3633,CNC(=O)c1cc2ccc(NC(=O)C3(NC(=O)c4ccc5c(C6CCCCC6)n(-c6ccccn6)nc5c4)CCC3)cc2o1
3634,CNC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(OC(F)(F)F)cc3)[C@@H](C(=O)NCc3ccc(OC(F)(F)F)cc3)C2)nn1
3635,CNC(=O)c1ccc2c(c1)c1c(n2CCCNc2nc(OC)cc(OC)n2)CCCC1
3636,CNC(=O)c1ccc2c(c1)nc(-c1cscn1)n2C
3637,CNC(=O)c1ccc2c(c1)nc(-c1cscn1)n2Cc1ccccc1
3638,CNC(=O)c1cccc2[nH]c(-c3ccccc3O)nc12
3639,CNC(=O)c1cccn2cc(Cn3cnc4sc5c(c4c3=O)CNC5)nc12
3640,CNC(=O)c1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1
3641,CNC(=O)c1nn(CC(C)(C)c2cccc(C(F)(F)F)c2)cc(O)c1=O
3642,CNC(=O)c1nn(CC2(c3cc(F)cc(C(F)(F)F)c3)CCCC2)cc(O)c1=O
3643,CNC(=O)c1nn(CC2(c3cccc(Cl)c3)CCCC2)cc(O)c1=O
3644,CNC(=O)c1nn(CC2(n3ccc4cccnc43)CCCC2)cc(O)c1=O
3645,CNC(=S)NNC(=O)c1[nH]c2ccc(F)cc2c1-c1ccccc1
3646,CNC1=C(C(=O)Nc2ccccc2)C(C)OC1=O
3647,CNC1=C(c2ccccc2)C(c2ccccc2)OC1=O
3648,CNCC(Cl)c1ccc(OC(C)=O)cc1
3649,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
3650,CNCCCC12CCC(c3ccccc31)c1ccccc12
3651,CNCCCN1c2ccccc2CCc2ccccc21
3652,CNCCN(C)C(=O)c1cn2c(ccc3c(C(F)(F)F)cc(C(F)(F)F)nc32)n1
3653,CNCCNS(=O)(=O)c1cc(-c2nc(-c3ccc(Br)c(F)c3)c[nH]2)ccc1Cl
3654,CNC[C@H](O)c1ccc(O)c(O)c1
3655,CNCc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1
3656,CNCc1ccc2c(c1)C[C@H](CNC(=N)N)[C@H]2NC(=O)C(=O)Nc1ccc(Cl)c(F)c1
3657,CNCc1nn(C)c2ccc(-c3cccc(F)c3OCCc3c(C)nn(C)c3C)cc12
3658,CNS(=O)(=O)CCNc1ncnc2c1ncn2[C@@H]1O[C@H](COC(F)(F)F)[C@@H](O)[C@H]1O
3659,CNS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3ccccc3n(NC3CCC3)c1=O)N2
3660,CNS(=O)(=O)Nc1cccc(Cn2c(=O)oc3cc(OC(=O)N(C)C)ccc3c2=O)c1F
3661,CNS(=O)(=O)c1ccc(-n2cc(C(=O)Nc3ccc(N4CCOCC4)nc3)ccc2=O)cc1
3662,CNS(=O)(=O)c1ccc(-n2cc(C(=O)Nc3ccc4c(c3)OCO4)ccc2=O)cc1
3663,CNS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3cc(OC)c(OC)c(OC)c3[C@@H](c3ccc4c(c3)OCO4)N2)cc1
3664,CNS(=O)(=O)c1cccc(-n2cc(C(=O)Nc3ccc(F)c(OC)c3)ccc2=O)c1
3665,CNS(=O)(=O)c1cccc(-n2cc(C(=O)Nc3ccc(N4CCOCC4)nc3)ccc2=O)c1
3666,CN[C@@H](C(=O)N1C[Si](C)(C)C[C@H]1c1ncc(-c2cc(F)c3c(c2)O[C@@H](c2cnc(C4CC4)s2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)c1ccccc1
3667,CN[C@@H](C)Cc1ccccc1
3668,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](NC)CC[C@@]45C[C@@]35CC[C@]12C
3669,CN[C@@H]1CCN(c2ccc(S(=O)(=O)N3CC(=O)N(c4cc(-c5ccccc5)sc4C(=O)O)[C@H](C4CCCCC4)C3)cn2)C1
3670,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
3671,CN[C@@H]1[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O[C@H]2c3cc(C)c(C(=O)N[C@H](C)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)[C@@H]2O)O[C@@H]1C
3672,CN[C@H](C(=O)O[C@@H]1CC[C@@](C)(/C=C/c2ccc3c(c2O)[C@@](O)(c2ccccc2)[C@H](OC)C(=O)N3)C[C@H]1C)C(C)C
3673,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
3674,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(cc3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
3675,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
3676,CNc1c(C)c(C)nc2cc([C@@H]3CCCCN3C(=O)c3cc(C)ccc3NS(C)(=O)=O)nn12
3677,CNc1cc(=O)n2c3c1nnn3C[C@H]1O[C@@H]2[C@H](O)[C@@H]1O
3678,CNc1cc(F)nc(N2CCc3nc(-c4ncccn4)ncc3C2C)c1
3679,CNc1cc(NCC(=O)Nc2ccccc2C(=O)O)c(C(C)=O)cc1Cl
3680,CNc1cc2c(=O)c(C(=O)O)cn(C)c2cc1N1CCN(c2ccccn2)CC1
3681,CNc1ccc2c(C)cc(NC)nc2n1
3682,CNc1ccc2c([N+](=O)[O-])cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)c2c1
3683,CNc1ccc2oc(-c3cccc(C(=O)N4CCN(C(C(=O)OC)c5ccccc5)CC4)c3)nc2c1
3684,CNc1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12
3685,CNc1nc(F)nc2c1ncn2[C@@H]1O[C@](C)(CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@H]1F
3686,CNc1nc(F)nc2c1ncn2[C@@H]1O[C@](CCl)(CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@H]1F
3687,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F
3688,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@](C)(CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@H]1F
3689,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@](CCl)(CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@H]1F
3690,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@](F)(COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F
3691,CNc1nc(N)nc2c1ncn2[C@H]1C[C@H](O)[C@@](C#N)(CO)O1
3692,CNc1nc(N)nc2c1ncn2[C@H]1C[C@H](O)[C@](CO)(CF)O1
3693,CNc1nc(Nc2cccc(O)c2)c2nc[nH]c2n1
3694,CNc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@@]3(C)O)cnc12
3695,CNc1ncnn2c([C@@H]3O[C@H](COP(=O)(OCCSC(=O)C(C)(C)C)OCCSC(=O)C(C)(C)C)[C@@H](O)[C@@]3(C)O)cnc12
3696,CO/C1=C\C(C)=C\C(C)C(O)C(C)C/C(C)=C/C=C/C(OC)C(C(C)C(O)C(C)C2(OC)CC(OC(=O)/C=C/C(=O)OCC3=CCC(=O)N3)C(C)C(C(C)C)O2)OC1=O
3697,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O
3698,CO/N=C1\CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21
3699,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccc(F)cc2)CC1
3700,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2cccc(Br)c2)CC1
3701,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2cccc(Cl)c2)CC1
3702,COC(=O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccccc2C)CC1
3703,COC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C
3704,COC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
3705,COC(=O)/C=C/c1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12
3706,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1
3707,COC(=O)/C=C1/S/C(=N/N=C/c2c(F)cccc2Cl)NC1=O
3708,COC(=O)/C=C1/S/C(=N/N=C/c2cc([N+](=O)[O-])ccc2O)NC1=O
3709,COC(=O)/C=C1/S/C(=N/N=C/c2ccccc2Cl)NC1=O
3710,COC(=O)C(=O)NC1=CS(=O)(=O)OC12[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@@H](n1cc(C)c(=O)n(C)c1=O)[C@@H]2O[Si](C)(C)C(C)(C)C
3711,COC(=O)C(C)(C)NP(=O)(OC[C@H]1O[C@@H](n2cnc3c(N(C)NS(C)(=O)=O)nc(N)nc32)[C@](C)(O)[C@@H]1O)Oc1ccc(Cl)cc1
3712,COC(=O)C(C)(C)NP(=O)(OC[C@H]1O[C@@H](n2cnc3c(N(C)NS(C)(=O)=O)ncnc32)[C@](C)(O)[C@@H]1O)Oc1ccc(Cl)cc1
3713,COC(=O)C(C)NP(=O)(OC[C@@H]1C[C@]12C[C@@H]2n1cnc2c(N)ncnc21)Oc1ccccc1
3714,COC(=O)C(C)NP(=O)(Oc1ccccc1)OC(C)[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O
3715,COC(=O)C(CSSC(=O)c1ccccc1)NC(=O)c1ccccc1
3716,COC(=O)C(c1ccccc1)N1CCN(C(=O)c2cccc(-c3nc4cc(NC(C)=O)ccc4o3)c2)CC1
3717,COC(=O)C(c1ccccc1)N1CCN(C(=O)c2cccc(-c3nc4cc(OC5CC5)ccc4o3)c2)CC1
3718,COC(=O)C/C=C/[C@H]1[C@H]2OC(=O)c3c(O)cc(C)c4c(OC)cc(c2c34)O[C@@]12CC[C@H](C)O2
3719,COC(=O)C1=C(C(=O)OC)[C@@H]2N(C)c3ccc(OC)cc3[C@@]23C[C@@H](C(=O)OC)N(C(=O)CC(C)C)C3=N1
3720,COC(=O)C1=C(C(=O)OC)[C@@H]2N(CCCCCn3cc(-c4ccc(OC)cc4C)nn3)c3ccccc3[C@@]23CCC(=O)N(Cc2ccccc2)C3=N1
3721,COC(=O)C1=C(C(=O)OC)[C@@H]2N(CCCN3c4ccccc4[C@]45CCC(=O)N(Cc6ccccc6)C4=NC(C(=O)OC)=C(C(=O)OC)[C@H]35)c3ccccc3[C@@]23CCC(=O)N(Cc2ccccc2)C3=N1
3722,COC(=O)C1=C(C(=O)OC)[C@@H]2N(CCOCCN3c4ccccc4[C@]45CCC(=O)N(Cc6ccccc6)C4=NC(C(=O)OC)=C(C(=O)OC)[C@H]35)c3ccccc3[C@@]23CCC(=O)N(Cc2ccccc2)C3=N1
3723,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
3724,COC(=O)C1=C(C)NC(c2ncc(F)cc2F)=NC12CCc1c2ccc(F)c1F
3725,COC(=O)C1=C(C)NC(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl
3726,COC(=O)C1=C(C2CCN(S(=O)(=O)CCOCCO)CC2)NC(c2nccs2)=NC1c1ccc(F)cc1Cl
3727,COC(=O)C1=C(C2CCN(S(=O)(=O)C[C@]3(C)CC[C@@H](C(=O)O)CC3)CC2)NC(c2nccs2)=NC1c1ccc(F)c(F)c1Cl
3728,COC(=O)C1=C(C2CCN(S(=O)(=O)c3cnn(CCC(C)(C)O)c3)CC2)NC(c2nccs2)=NC1c1ccc(F)cc1Cl
3729,COC(=O)C1=C(CN2CC(F)(F)C[C@@H]2CCC(=O)O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3730,COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nc(C)cs2)=N[C@H]1c1ccc(F)cc1Cl
3731,COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1
3732,COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3733,COC(=O)C1=C(CN2CC(O)(C(F)F)C2)NC(c2nccs2)=NC1c1ccc(F)cc1Cl
3734,COC(=O)C1=C(CN2CC3(CC3)C[C@H]2C(=O)NS(C)(=O)=O)NC(c2nccs2)=NC1c1ccc(F)cc1Cl
3735,COC(=O)C1=C(CN2CC3(CC3)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3736,COC(=O)C1=C(CN2CCC(=O)CC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Cl
3737,COC(=O)C1=C(CN2CCN(C(=O)CCCNC(=O)c3ccc(-c4c5ccc(=N)c(S(=O)(=O)O)c-5oc5c(S(=O)(=O)O)c(N)ccc45)c(C(=O)O)c3)CC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Cl
3738,COC(=O)C1=C(CN2CCN(CCCCCCOc3cc4c(cc3OC)-c3cc(=O)c(C(=O)O)cn3C(C(C)(C)C)C4)CC2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3739,COC(=O)C1=C(CN2CCN(CCCCCOc3cc4c(cc3OC)-c3cc(=O)c(C(=O)O)cn3C(C(C)(C)C)C4)CC2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3740,COC(=O)C1=C(CN2CCN(CCCCOc3cc4c(cc3OC)-c3cc(=O)c(C(=O)O)cn3C(C(C)(C)C)C4)CC2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3741,COC(=O)C1=C(CN2CCN3C(=O)N(C(C)(C)C)C[C@@H]3[C@H]2C(=O)O)NC(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl
3742,COC(=O)C1=C(CN2CCN3C(=O)N(C(C)C)CC3(CC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3743,COC(=O)C1=C(CN2CCN3C(=O)N(C(C)C)C[C@@H]3[C@H]2C(=O)O)NC(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl
3744,COC(=O)C1=C(CN2CCN3C(=O)N(CC#Cc4ccc(C#N)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3745,COC(=O)C1=C(CN2CCN3C(=O)N(CC#Cc4ccc(S(C)(=O)=O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3746,COC(=O)C1=C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)NC(c2nccn2C)=NC1c1ccc(F)cc1Cl
3747,COC(=O)C1=C(CN2CCN3C(=O)N(CC4(C(=O)O)CC4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3748,COC(=O)C1=C(CN2CCN3C(=O)N(CCCCCCOc4cc5c(cc4OC)-c4cc(=O)c(C(=O)O)cn4C(C(C)(C)C)C5)CC3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3749,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(C(C)CC(=O)O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3750,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(C5(C#N)CC5)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3751,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(C5(C(=O)O)CCC5)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3752,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(CC(=O)O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3753,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(CC(C)(C)C(=O)O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3754,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(CCC(=O)O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3755,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(N5CCC(C(=O)O)CC5)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3756,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(N5CCOC(CC(=O)O)C5)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3757,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(N5CCO[C@H](CCC(=O)O)C5)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3758,COC(=O)C1=C(CN2CCN3C(=O)N(c4cccc(C(=O)O)c4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3759,COC(=O)C1=C(CN2CCN3C(=O)N(c4nc(-c5ccc(CC(=O)O)cc5)cs4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3760,COC(=O)C1=C(CN2CCN3C(=O)OC(C)(C)C3(CC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3761,COC(=O)C1=C(CN2CCNC(=O)CC2)NC(c2ccccn2)NC1c1ccc(F)cc1Cl
3762,COC(=O)C1=C(CN2CCOC(CCC(=O)NS(=O)(=O)c3ccccc3)C2)NC(c2nccs2)=NC1c1ccc(Cl)cc1Cl
3763,COC(=O)C1=C(CN2CCOC(CCC(=O)O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3764,COC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC12CCc1ccc(F)cc12
3765,COC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC12CCc1ccccc12
3766,COC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Cl
3767,COC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=N[C@@]12CCc1c(F)cccc12
3768,COC(=O)C1=C(CN2CCOCC2)NC(c2ncc(F)cc2F)=NC12CCc1c2ccc(F)c1F
3769,COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br
3770,COC(=O)C1=C(CN2CCOC[C@@H]2CCC(=O)O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3771,COC(=O)C1=C(CN2CCOC[C@H]2C(=O)NCCCCCCOc2cc3c(cc2OC)-c2cc(=O)c(C(=O)O)cn2C(C(C)(C)C)C3)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3772,COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1
3773,COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C
3774,COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3775,COC(=O)C1=C(CN2CCOC[C@H]2c2nnn[nH]2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3776,COC(=O)C1=C(CN2CCO[C@@H](C)[C@@H]2CCC(=O)O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3777,COC(=O)C1=C(CN2CCO[C@H](/C=C/C(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3778,COC(=O)C1=C(CN2CCO[C@H](C)[C@H]2C(=O)O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3779,COC(=O)C1=C(CN2CCO[C@H](CC(C)C(=O)O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3780,COC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br
3781,COC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3782,COC(=O)C1=C(CN2CCO[C@H](CCCCC(=O)O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1
3783,COC(=O)C1=C(CN2CCO[C@H](CCc3nnn[nH]3)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3784,COC(=O)C1=C(CN2[C@@H]3COC[C@H]2c2cn[nH]c23)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3785,COC(=O)C1=C(CN=[N+]=[N-])NC(c2ccccn2)=NC1c1ccc(F)cc1Cl
3786,COC(=O)C1=C(N)N(c2cccc(Cl)c2C)C2=C(C(=O)CCC2)C1c1ccc2c(c1)OCO2
3787,COC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)C(=O)N(c2ccc(C(F)(F)F)cc2)C1c1ccccc1
3788,COC(=O)C1=C2C[C@H](NS(C)(=O)=O)CN2C(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl
3789,COC(=O)C1=C2C[C@H](NS(C)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1F
3790,COC(=O)C1=C2C[C@H](NS(C)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
3791,COC(=O)C1=C2C[C@H](NS(N)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1cccc(F)c1F
3792,COC(=O)C1=COC(O)[C@H]2[C@@H]1[C@H](O)[C@H](O)[C@]2(C)O
3793,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12
3794,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
3795,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(COC(=O)[C@]3(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c4ccc(O)c(O)c4)C3)=CC[C@H]12
3796,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](COC(=O)/C=C/c4ccc(O)c(OC)c4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
